Frame,Front_DL_FPS,Power_W,GPU_Load_%,Temp_GPU_C,Temp_CPU_C,Temp_TJ_C,RAM_MB,CPU1_Load_%,CPU2_Load_%,CPU3_Load_%,CPU4_Load_%,CPU5_Load_%,CPU6_Load_%
280,13.918750124443324,8696,3.8,54.218,54.281,54.281,0.726844839084543,3,2,4,5,2,61
281,13.981525989286274,8696,3.8,54.218,54.281,54.281,0.726844839084543,3,2,4,5,2,61
282,13.80763545743942,8696,3.8,54.218,54.281,54.281,0.726844839084543,3,2,4,5,2,61
283,13.545174760134731,9022,99.5,54.156,54.187,54.187,0.7269094277393919,3,2,2,4,2,64
284,13.674789220065337,9022,99.5,54.156,54.187,54.187,0.7269094277393919,3,2,2,4,2,64
285,13.746453023246668,9022,99.5,54.156,54.187,54.187,0.7269094277393919,3,2,2,4,2,64
286,13.86730146135026,9022,99.5,54.156,54.187,54.187,0.7269094277393919,3,2,2,4,2,64
287,13.925080924951445,9022,99.5,54.156,54.187,54.187,0.7269094277393919,3,2,2,4,2,64
288,14.048445873526259,9022,99.5,54.156,54.187,54.187,0.7269094277393919,3,2,2,4,2,64
289,13.696357372606005,9022,99.5,54.156,54.187,54.187,0.7269094277393919,3,2,2,4,2,64
290,13.607840974346828,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
291,13.487982609031212,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
292,13.524297796737507,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
293,13.661160039606024,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
294,13.65435563209485,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
295,13.798232743589912,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
296,13.851318818132883,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
297,13.898318339215004,8981,,54.125,54.781,54.781,0.7270334789653717,21,11,10,26,11,65
298,13.800003290177177,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
299,13.8663845543507,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
300,13.93428702417892,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
301,13.845374811430684,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
302,13.874732879476543,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
303,13.799004464447274,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
304,13.803636602984977,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
305,13.88626273394538,8818,99.4,54.125,54.406,54.406,0.7270334789653717,3,5,4,4,0,61
306,13.794783752672258,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
307,13.862305788101226,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
308,13.867393158719558,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
309,13.72212261990447,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
310,13.614820056545774,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
311,13.803318611738224,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
312,13.81022686115044,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
313,13.429594195659552,9022,99.5,54.343,54.468,54.468,0.7270652606844245,4,12,3,4,1,65
